City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,sydney,-33.8679,151.2073,22.94,82,75,6.69,AU,1712031314
365,ust-nera,64.5667,143.2,-7.96,71,13,1.54,RU,1712031696
366,sterling,39.0062,-77.4286,11.79,84,100,1.79,US,1712031543
367,quatre cocos,-20.2078,57.7625,25.06,83,100,8.52,MU,1712031698
368,barra de santo antonio,-9.4047,-35.5072,26.6,88,73,3.03,BR,1712031699
369,mana,5.6592,-53.7767,26.43,86,28,3.17,GF,1712031700
370,sweetwater,25.7634,-80.3731,24.01,81,75,3.09,US,1712031255
371,gisborne,-38.6533,178.0042,17.72,71,23,4.02,NZ,1712031702
372,bang rakam,16.7585,100.1174,36.09,51,0,2.57,TH,1712031703
373,el nido,11.1858,119.3956,29.0,71,100,5.83,PH,1712031704
374,chicoana,-25.1009,-65.5331,19.03,97,100,1.23,AR,1712031705
375,rodolfo sanchez taboada,31.7167,-116.5667,13.94,77,3,1.79,MX,1712031706
376,taroa,8.7058,171.2275,27.43,74,99,8.18,MH,1712031706
377,kapuskasing,49.4169,-82.4331,-4.61,89,16,2.94,CA,1712031407
378,urangan,-25.3,152.9,25.75,63,1,0.97,AU,1712031708
379,lodja,-3.4833,23.4333,21.42,95,95,1.06,CD,1712031708
380,reggane,26.7158,0.1714,24.78,17,0,2.94,DZ,1712031709
381,yuzhno-kurilsk,44.0306,145.8556,1.32,84,68,7.91,RU,1712031710
382,sirsa,29.5333,75.0167,29.02,14,43,1.46,IN,1712031711
383,rio grande,-32.035,-52.0986,19.69,86,100,6.49,BR,1712031606
384,lompoc,34.6391,-120.4579,13.4,88,0,4.47,US,1712031501
385,vallenar,-28.5708,-70.7581,21.29,59,1,0.98,CL,1712031712
386,saint-francois,46.4154,3.9054,7.69,78,0,2.57,FR,1712031596
387,tugulym,57.0591,64.6425,0.04,85,94,2.63,RU,1712031681
388,kirensk,57.7853,108.1119,-3.91,85,98,1.79,RU,1712031714
389,brookings,44.3114,-96.7984,1.36,96,100,3.6,US,1712031715
390,newman,37.3138,-121.0208,15.99,76,0,2.24,US,1712031710
391,ajdabiya,30.7554,20.2263,22.04,26,0,3.56,LY,1712031716
392,fort bragg,35.139,-79.006,22.12,76,0,2.57,US,1712031717
393,tan-tan,28.438,-11.1032,15.74,87,2,3.32,MA,1712031717
394,castillos,-34.1667,-53.8333,15.04,75,91,3.61,UY,1712031718
395,ust-tsilma,65.441,52.1498,0.9,98,100,3.58,RU,1712031557
396,umarkot,25.3616,69.7362,29.75,26,86,4.8,PK,1712031719
397,rawlins,41.7911,-107.2387,-0.92,74,0,2.57,US,1712031720
398,kolonia town,6.964,158.206,32.06,79,100,6.17,FM,1712031720
399,suoyarvi,62.0833,32.35,-0.67,93,100,3.56,RU,1712031496
400,swakopmund,-22.6833,14.5333,14.47,91,70,1.36,NA,1712031722
401,calama,-22.4667,-68.9333,13.48,41,0,1.78,CL,1712031503
402,fuglafjordur,62.244,-6.814,4.26,74,100,12.86,FO,1712031723
403,sosnovka,56.255,51.2842,3.81,99,100,4.32,RU,1712031724
404,cockburn town,21.4612,-71.1419,24.66,67,1,8.2,TC,1712031724
405,shenjiamen,29.9576,122.298,14.48,98,100,7.58,CN,1712031725
406,tongliao,43.6125,122.2653,13.71,32,26,5.48,CN,1712031725
407,ponta delgada,37.7333,-25.6667,16.4,82,20,9.77,PT,1712031726
408,mugia,43.1041,-9.2179,14.39,90,98,15.21,ES,1712031727
409,pitimbu,-7.4706,-34.8086,26.33,87,80,3.89,BR,1712031728
410,sosnovo-ozerskoye,52.5249,111.5418,-2.72,37,72,7.5,RU,1712031728
411,passo fundo,-28.2628,-52.4067,18.24,74,4,1.54,BR,1712031475
412,san luis de la loma,17.2706,-100.8939,24.59,81,76,2.02,MX,1712031730
413,st. john's,47.5649,-52.7093,0.93,96,100,3.6,CA,1712031634
414,kapa'a,22.0752,-159.319,25.99,82,100,7.72,US,1712031731
415,douentza,14.9951,-2.9517,29.06,15,0,0.77,ML,1712031732
416,levis,46.8033,-71.1779,0.23,95,100,1.03,CA,1712031530
417,broome,42.2506,-75.833,7.21,77,0,1.54,US,1712031733
418,muncheberg,52.5,14.1333,9.42,89,95,5.93,DE,1712031733
419,preobrazheniye,42.9019,133.9064,6.12,46,2,5.44,RU,1712031734
420,acarau,-2.8856,-40.12,26.04,85,84,1.72,BR,1712031735
421,laojunmiao,39.8333,97.7333,6.78,43,53,1.94,CN,1712031735
422,benghazi,32.1167,20.0667,21.14,35,0,4.35,LY,1712031736
423,birao,10.2849,22.7882,25.3,37,98,1.8,CF,1712031737
424,dimako,4.3833,13.5667,21.25,84,100,0.85,CM,1712031737
425,kovdor,67.5662,30.4758,-21.55,100,20,1.77,RU,1712031738
426,upington,-28.4478,21.2561,23.03,57,42,2.07,ZA,1712031452
427,mezhdurechenskiy,59.6,65.9333,-0.17,85,94,2.09,RU,1712031681
428,kalmeshwar,21.2333,78.9,33.79,14,0,1.34,IN,1712031740
429,meadow lakes,61.6247,-149.6011,2.62,85,100,3.09,US,1712031740
430,boa vista,2.8197,-60.6733,29.99,51,20,1.54,BR,1712031738
431,addis ababa,9.025,38.7469,14.74,81,100,1.19,ET,1712031586
432,qaryat suluq,31.6682,20.2521,20.36,25,0,4.69,LY,1712031742
433,misratah,32.3754,15.0925,18.84,75,0,5.33,LY,1712031743
434,teknaf,20.8624,92.3058,30.38,65,29,3.83,BD,1712031743
435,kandahar,31.0,65.75,18.48,13,54,0.65,AF,1712031736
436,zubtsov,56.1753,34.5894,9.75,91,30,2.53,RU,1712031655
437,sengkang,-4.1279,120.0297,33.86,54,52,1.05,ID,1712031746
438,rikaze,29.25,88.8833,9.34,29,63,0.68,CN,1712031746
439,suleja,9.1758,7.1808,26.55,70,63,0.26,NG,1712031747
440,lerwick,60.1545,-1.1494,6.0,75,100,13.78,GB,1712031747
441,ankang,32.68,109.0172,18.23,90,100,0.09,CN,1712031748
442,ivdel',60.6911,60.4206,0.1,92,100,1.79,RU,1712031749
443,arkhangel'sk,64.5401,40.5433,-1.04,100,100,4.0,RU,1712031466
444,nizhneangarsk,55.7833,109.55,-5.0,69,100,0.89,RU,1712031653
445,zhezqazghan,47.7833,67.7667,6.32,61,0,3.0,KZ,1712031750
446,susuman,62.7833,148.1667,-7.79,58,17,1.79,RU,1712031751
447,as sulayyil,20.4607,45.5779,18.14,60,11,5.07,SA,1712031752
448,huarmey,-10.0681,-78.1522,22.11,86,96,2.66,PE,1712031752
449,kingston,17.997,-76.7936,27.53,81,20,3.09,JM,1712031732
450,hobyo,5.3505,48.5268,28.96,74,21,6.03,SO,1712031753
451,naze,28.3667,129.4833,22.51,81,100,6.62,JP,1712031611
452,chongwe,-15.3292,28.682,16.32,87,73,1.89,ZM,1712031755
453,ramacca,37.3881,14.6927,14.52,58,97,1.8,IT,1712031755
454,manacapuru,-3.2997,-60.6206,25.08,92,100,0.87,BR,1712031757
455,mokopane,-24.1944,29.0097,14.3,80,15,1.85,ZA,1712031757
456,tura,25.5198,90.2201,30.92,27,0,3.25,IN,1712031471
457,vorkuta,67.5,64.0,-9.54,82,100,5.51,RU,1712031758
458,qarah bagh,34.9402,61.7759,7.25,81,99,7.88,AF,1712031759
459,sitka,57.0531,-135.33,5.94,81,100,5.66,US,1712031760
460,berdigestyakh,62.0989,126.6992,-3.6,83,90,1.99,RU,1712031760
461,muravlenko,63.7898,74.523,-6.77,95,89,2.12,RU,1712031761
462,pasuquin,18.3328,120.6177,30.97,74,20,4.63,PH,1712031762
463,beira,-19.8436,34.8389,25.05,94,100,3.09,MZ,1712031762
464,merritt island,28.5392,-80.672,23.01,81,0,5.14,US,1712031763
465,caister-on-sea,52.6481,1.7265,8.88,94,36,4.74,GB,1712031763
466,canacona,14.9959,74.0506,29.74,59,5,1.38,IN,1712031764
467,macau,22.2006,113.5461,31.51,79,40,6.69,MO,1712031724
468,richards bay,-28.783,32.0377,20.51,84,35,4.24,ZA,1712031428
469,lakatoro,-16.0999,167.4164,28.79,74,19,5.18,VU,1712031766
470,anna regina,7.2644,-58.5077,26.4,86,54,3.82,GY,1712031766
471,harper,4.375,-7.7169,26.54,90,68,1.81,LR,1712031767
472,khorinsk,52.1657,109.7726,-1.06,30,95,7.4,RU,1712031767
473,tamanrasset,22.785,5.5228,15.95,11,0,2.06,DZ,1712031768
474,sept-iles,50.2001,-66.3821,-0.71,70,20,4.12,CA,1712031607
475,miri,4.4148,114.0089,29.08,79,40,1.54,MY,1712031769
476,san antonio oeste,-40.7319,-64.9477,15.81,31,0,6.71,AR,1712031635
477,keetmanshoop,-26.5833,18.1333,20.51,56,40,1.54,NA,1712031770
478,kodiak,57.79,-152.4072,-3.27,68,100,11.83,US,1712031771
479,vrangel',42.7297,133.0839,4.3,56,0,6.84,RU,1712031772
480,shingu,33.7333,135.9833,19.34,48,100,2.47,JP,1712031772
481,roosevelt,33.9668,-103.4505,7.12,46,29,9.99,US,1712031773
482,quelimane,-17.8786,36.8883,22.52,97,86,1.87,MZ,1712031774
483,margate,51.3813,1.3862,9.61,82,94,4.02,GB,1712031774
484,kavieng,-2.5744,150.7967,29.53,71,94,3.84,PG,1712031775
485,callao,-12.0667,-77.15,24.84,73,0,6.17,PE,1712031775
486,wakkanai,45.4094,141.6739,4.99,65,75,8.75,JP,1712031776
487,lyantonde,-0.4031,31.1572,17.93,93,99,1.0,UG,1712031777
488,phek,25.6667,94.5,23.07,28,0,0.58,IN,1712031777
489,riberalta,-10.9833,-66.1,24.2,92,100,1.54,BO,1712031778
490,bardai,11.65,7.2333,25.88,21,62,3.3,NG,1712031778
491,carbonear,47.7332,-53.2148,1.19,96,100,5.21,CA,1712031779
492,freetown,8.484,-13.2299,25.39,87,57,1.96,SL,1712031780
493,qarazhal,48.0078,70.7903,6.67,62,100,1.07,KZ,1712031780
494,gafsa,34.425,8.7842,15.12,67,1,7.2,TN,1712031781
495,kualakapuas,-3.0091,114.3876,33.78,53,21,1.3,ID,1712031782
496,seydi,39.4816,62.9137,13.21,34,99,2.73,TM,1712031783
497,haiku-pauwela,20.9219,-156.3051,23.45,80,0,8.75,US,1712031783
498,umba,66.6871,34.3429,-10.1,88,93,4.18,RU,1712031784
499,taitung city,22.7583,121.1444,29.15,65,40,3.6,TW,1712031785
500,tarinkot,32.6268,65.8733,16.49,23,86,1.1,AF,1712031735
501,cole harbour,44.6724,-63.4751,1.66,80,12,0.45,CA,1712031786
502,ataq,14.5377,46.8319,22.2,44,96,2.52,YE,1712031787
503,santo antonio do ica,-3.1022,-67.9397,23.12,99,100,1.17,BR,1712031787
504,barcelos,41.5388,-8.6151,14.08,86,100,5.32,PT,1712031783
505,dapa,9.7594,126.0531,28.75,69,85,5.33,PH,1712031788
506,isna,25.2934,32.554,21.01,35,0,0.32,EG,1712031789
507,kaa-khem,51.6833,94.7333,-3.66,80,54,1.3,RU,1712031790
508,qamdo,31.1667,97.2333,4.17,36,84,3.53,CN,1712031790
509,santiago de cuba,20.0247,-75.8219,25.06,78,20,2.06,CU,1712031791
510,khambhat,22.3,72.6167,29.55,33,100,2.57,IN,1712031792
511,kone,-21.0595,164.8658,29.26,52,49,2.32,NC,1712031705
512,inongo,-1.95,18.2667,22.59,90,100,1.38,CD,1712031794
513,bedesa,8.9,40.7833,18.27,83,93,0.97,ET,1712031794
514,marica,-22.9194,-42.8186,23.95,89,42,1.56,BR,1712031795
515,veinticinco de mayo,-35.4323,-60.1727,12.21,90,1,2.94,AR,1712031796
516,sarmiento,-45.5882,-69.07,10.04,53,32,5.53,AR,1712031796
517,jutai,-5.1833,-68.9,23.21,99,100,1.32,BR,1712031797
518,fort st. john,56.2499,-120.8529,6.94,39,75,6.17,CA,1712031798
519,igarka,67.4667,86.5833,-9.21,93,100,7.9,RU,1712031798
520,mammoth lakes,37.6485,-118.9721,1.4,48,0,4.63,US,1712031800
521,miyaly,48.8844,53.7836,9.42,59,98,3.58,KZ,1712031800
522,tadine,-21.55,167.8833,26.37,66,58,5.73,NC,1712031705
523,bima,-8.4667,118.7167,31.39,70,39,1.8,ID,1712031802
524,rabo de peixe,37.8,-25.5833,15.73,82,20,9.77,PT,1712031802
525,toliara,-23.35,43.6667,26.04,65,14,6.62,MG,1712031803
526,eyl,7.9803,49.8164,27.97,75,20,4.87,SO,1712031768
527,waingapu,-9.6567,120.2641,30.66,67,47,3.31,ID,1712031804
528,tobruk,32.0836,23.9764,18.3,54,0,2.32,LY,1712031805
529,east ballina,-28.8667,153.5833,28.78,66,1,5.48,AU,1712031805
530,diamondhead,30.3946,-89.3639,22.73,94,99,4.23,US,1712031806
531,trindade,-16.6494,-49.4889,23.86,94,90,0.3,BR,1712031640
532,palu,-0.8917,119.8707,29.79,80,83,1.37,ID,1712031807
533,burang,30.25,81.1667,-0.87,57,3,2.53,CN,1712031808
534,auki,-8.7676,160.7034,28.36,78,97,1.15,SB,1712031809
535,brad,46.1333,22.7833,14.51,63,30,8.72,RO,1712031809
536,touros,-5.1989,-35.4608,26.59,84,100,3.89,BR,1712031810
537,quellon,-43.1167,-73.6167,9.65,82,100,4.37,CL,1712031811
538,kalmunai,7.4167,81.8167,29.81,72,74,1.16,LK,1712031811
539,cidreira,-30.1811,-50.2056,22.21,91,95,4.58,BR,1712031812
540,yen vinh,18.6667,105.6667,36.44,33,0,3.6,VN,1712031796
541,labytnangi,66.6572,66.4183,-11.94,94,100,2.67,RU,1712031813
542,lagoa,39.05,-27.9833,14.82,84,1,14.12,PT,1712031814
543,santa ana,33.7456,-117.8678,16.85,71,0,2.57,US,1712031755
544,n'zeto,-7.2312,12.8666,26.53,93,100,3.23,AO,1712031815
545,phulbani,20.4667,84.2333,36.02,20,0,3.68,IN,1712031816
546,abalak,58.1286,68.5944,-2.58,97,68,2.83,RU,1712031816
547,zheleznogorsk-ilimskiy,56.5768,104.1217,-7.57,87,99,0.89,RU,1712031817
548,mili,6.0815,171.735,28.17,79,100,8.46,MH,1712031817
549,albertina,-22.2008,-46.6158,18.09,73,85,1.76,BR,1712031818
550,auxerre,47.8,3.5667,7.02,92,83,6.96,FR,1712031819
551,mountain home,43.133,-115.6912,9.52,55,0,4.12,US,1712031633
552,sur,22.5667,59.5289,27.29,44,82,1.49,OM,1712031820
553,hammerfest,70.6634,23.6821,-8.75,92,100,0.0,NO,1712031820
554,puerto aysen,-45.4,-72.7,6.98,99,100,1.26,CL,1712031571
555,leava,-14.3,-178.1667,29.66,79,84,8.24,WF,1712031822
556,chokwe,-24.5333,32.9833,18.77,97,56,1.54,MZ,1712031823
557,fortuna,40.5982,-124.1573,12.03,93,0,0.45,US,1712031669
558,estreito,-5.7833,-43.25,22.69,97,87,1.36,BR,1712031824
559,riohacha,11.5444,-72.9072,26.21,75,35,5.65,CO,1712031825
560,guerrero negro,27.9769,-114.0611,15.74,69,0,5.69,MX,1712031825
561,camocim,-2.9022,-40.8411,25.47,89,98,1.99,BR,1712031826
562,kemi,65.8596,24.8228,-12.13,72,0,5.66,FI,1712031827
563,bang saphan,11.2126,99.5117,35.73,33,0,2.2,TH,1712031827
564,pierre,44.3683,-100.351,-1.49,93,75,3.13,US,1712031588
565,hadyach,50.3711,33.991,11.27,77,98,4.04,UA,1712031828
566,caleta de carquin,-11.0925,-77.6267,21.55,86,89,3.27,PE,1712031829
567,franklin,39.9667,-83.0166,14.34,93,100,3.09,US,1712031116
